stream,source_system,mimic_code,mimic_display,expected_code,expected_system,reason,comment
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228785,Pressure ulcer #3- Cleanse,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Pressure ulcer - Cleanse (recorded values: Commercial Cleanser, Normal Saline, Other)' within (http://loinc.org)(CLASSTYPE/""1|2|4"",STATUS=ACTIVE). SNOMED CT: no match for 'Pressure ulcer - Cleanse (recorded values: Commercial Cleanser, Normal Saline, Other)' within <<363787002."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,230039,Nasal flaring.,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Nasal flaring.' within (http://loinc.org)(CLASSTYPE/""1|2|4"",STATUS=ACTIVE). SNOMED CT: proposed 21558008 |Flared nostrils| at 0.95 but that code is not a member of <<363787002."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229273,Flow Sensor repositioned (ECMO),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Flow Sensor repositioned (ECMO) (recorded values: No, Yes)' within (http://loinc.org)(CLASSTYPE/""1|2|4"",STATUS=ACTIVE). SNOMED CT: no match for 'Flow Sensor repositioned (ECMO) (recorded values: No, Yes)' within <<363787002."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224424,CT #2 Drainage,,http://loinc.org,no-suitable-concept,"LOINC: proposed 35920-8 |CT Guidance for drainage of Lymph node| at 0.60, below the 0.8 threshold. SNOMED CT: no match for 'CT Drainage' within <<363787002."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225782,Pheresis Catheter Dressing Type,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Pheresis Catheter Dressing Type' within (http://loinc.org)(CLASSTYPE/""1|2|4"",STATUS=ACTIVE). SNOMED CT: proposed 1581000124103 |Wound dressing type| at 0.75, below the 0.8 threshold."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229563,Plan-Respiratory,,http://loinc.org,no-suitable-concept,"LOINC: proposed 80772-7 |Respiratory therapy Plan of care note| at 0.85, which passed the constraint but LOINC SCALE_TYP=Doc, i.e. a document type, which is not a legal Observation.code for a single flowsheet value. SNOMED CT: no match for 'Plan-Respiratory' within <<363787002."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223751,Non-Invasive Blood Pressure Alarm - High,,http://loinc.org,no-suitable-concept,"Not sent to code-search: every item is a `<X> Alarm - {High | Low}` device alarm limit, which is a monitor setting rather than a measurement of the patient. An answer here would be the service coding a string MIMIC does not stand behind."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229020,Incision #8- Cleanse,,http://loinc.org,no-suitable-concept,"LOINC: proposed 39128-4 |Wound irrigation/Cleaning fluid| at 0.70, below the 0.8 threshold. SNOMED CT: no match for 'Incision - Cleanse (recorded values: Normal Saline, Commercial Cleanser, Other)' within <<363787002."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224692,Flow Pattern,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Flow Pattern (recorded values: Variable, Sq.)' within (http://loinc.org)(CLASSTYPE/""1|2|4"",STATUS=ACTIVE). SNOMED CT: no match for 'Flow Pattern (recorded values: Variable, Sq.)' within <<363787002."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,226997,ARF,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'ARF' within (http://loinc.org)(CLASSTYPE/""1|2|4"",STATUS=ACTIVE). SNOMED CT: no match for 'ARF' within <<363787002."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225979,IABP Size,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'IABP Size (recorded values: 8.0 French 40cc, 7.0 French 30cc, 7.5 French 40cc, 7.5 French 34cc)' within (http://loinc.org)(CLASSTYPE/""1|2|4"",STATUS=ACTIVE). SNOMED CT: no match for 'IABP Size (recorded values: 8.0 French 40cc, 7.0 French 30cc, 7.5 French 40cc, 7.5 French 34cc)' within <<363787002."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229850,Pven (CH),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Pven (CH)' within (http://loinc.org)(CLASSTYPE/""1|2|4"",STATUS=ACTIVE). SNOMED CT: no match for 'Pven (CH)' within <<363787002."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224000,Nares R,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Nares R' within (http://loinc.org)(CLASSTYPE/""1|2|4"",STATUS=ACTIVE). SNOMED CT: proposed 249335004 |Form of nostril| at 0.50, below the 0.8 threshold."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229977,COVID NCP - Interventions,,http://loinc.org,no-suitable-concept,"Not sent to code-search: every item is a `<X> NCP - {Goal | Expected outcomes | Outcomes met | Interventions}` nursing-care-plan documentation slot, not an observation of the patient. An answer here would be the service coding a string MIMIC does not stand behind."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224170,MDI #1 Drug,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'MDI Drug (recorded values: Albuterol, Atrovent, Fluticasone, Albuterol & Atrovent, Beclomethasone, Other)' within (http://loinc.org)(CLASSTYPE/""1|2|4"",STATUS=ACTIVE). SNOMED CT: no match for 'MDI Drug (recorded values: Albuterol, Atrovent, Fluticasone, Albuterol & Atrovent, Beclomethasone, Other)' within <<363787002."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228867,Assist Device,,http://loinc.org,no-suitable-concept,"LOINC: proposed 94909-9 |Assistive devices needed during assessment period [CMS Assessment]| at 0.75, below the 0.8 threshold. SNOMED CT: no match for 'Assist Device' within <<363787002."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229048,Incision Drainage #10,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Incision Drainage' within (http://loinc.org)(CLASSTYPE/""1|2|4"",STATUS=ACTIVE). SNOMED CT: proposed 56783008 |Incision AND drainage| at 0.85 but that code is not a member of <<363787002."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224044,Incision Packing #1,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Incision Packing (recorded values: Not applicable, Normal saline, 1/2 Strength Betadine, 1/4 Strength Betadine, 1/4 Strength Dakins, 1/8 Strength Dakins)' within (http://loinc.org)(CLASSTYPE/""1|2|4"",STATUS=ACTIVE). SNOMED CT: no match for 'Incision Packing (recorded values: Not applicable, Normal saline, 1/2 Strength Betadine, 1/4 Strength Betadine, 1/4 Strength Dakins, 1/8 Strength Dakins)' within <<363787002."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228324,PC Spiritual interventions,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'PC Spiritual interventions' within (http://loinc.org)(CLASSTYPE/""1|2|4"",STATUS=ACTIVE). SNOMED CT: no match for 'PC Spiritual interventions' within <<363787002."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229896,Cardiac Power Output (CPO),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Cardiac Power Output (CPO)' within (http://loinc.org)(CLASSTYPE/""1|2|4"",STATUS=ACTIVE). SNOMED CT: proposed 82799009 |Cardiac output| at 0.50, below the 0.8 threshold."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229979,COVID NCP - Plan revised,,http://loinc.org,no-suitable-concept,"Not sent to code-search: every item is a `<X> NCP - {Goal | Expected outcomes | Outcomes met | Interventions}` nursing-care-plan documentation slot, not an observation of the patient. An answer here would be the service coding a string MIMIC does not stand behind."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229687,Pain Assessment Method,,http://loinc.org,no-suitable-concept,"LOINC: proposed 52500-6 |Pain assessment| at 0.90, which passed the constraint but LOINC SCALE_TYP=-, i.e. a panel, which is not a legal Observation.code for a single flowsheet value. SNOMED CT: no match for 'Pain Assessment Method' within <<363787002."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225341,IABP Art. Waveform Appear,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'IABP Art. Waveform Appear' within (http://loinc.org)(CLASSTYPE/""1|2|4"",STATUS=ACTIVE). SNOMED CT: proposed 252067003 |Arterial velocity waveform| at 0.70, below the 0.8 threshold."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225629,Guidewire (PA Line),,http://loinc.org,no-suitable-concept,"LOINC: proposed 87182-2 |Guidance for placement of wire| at 0.70, below the 0.8 threshold. SNOMED CT: no match for 'Guidewire (PA Line)' within <<363787002."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224691,Flow Rate (L/min),,http://loinc.org,no-suitable-concept,"LOINC: proposed 3151-8 |Inhaled oxygen flow rate| at 0.60, below the 0.8 threshold. SNOMED CT: no match for 'Flow Rate (L/min)' within <<363787002."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228240,D-Dimer (SOFT),,http://loinc.org,no-suitable-concept,"LOINC: proposed 111766-2 |Fibrin D-dimer [Mass/volume] in Serum, Plasma or Blood by Immunoassay.FEU| at 0.70, below the 0.8 threshold. SNOMED CT: no match for 'D-Dimer (SOFT)' within <<363787002."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225718,Ultrasound (A-Line),,http://loinc.org,no-suitable-concept,"LOINC: proposed 39139-1 |US Guidance for vascular access of Unspecified body region| at 0.75, below the 0.8 threshold. SNOMED CT: no match for 'Ultrasound (A-Line)' within <<363787002."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229704,CP-Pain Management,,http://loinc.org,no-suitable-concept,"LOINC: proposed 80764-4 |Pain medicine Plan of care note| at 0.85, which passed the constraint but LOINC SCALE_TYP=Doc, i.e. a document type, which is not a legal Observation.code for a single flowsheet value. SNOMED CT: proposed 394882004 |Pain management (specialty)| at 0.90 but that code is not a member of <<363787002."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227565,Ventilator Tank #1,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Ventilator Tank' within (http://loinc.org)(CLASSTYPE/""1|2|4"",STATUS=ACTIVE). SNOMED CT: no match for 'Ventilator Tank' within <<363787002."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228115,Site cleansed with ChloraPrep(TM) (PA line),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Site cleansed with ChloraPrep(TM) (PA line)' within (http://loinc.org)(CLASSTYPE/""1|2|4"",STATUS=ACTIVE). SNOMED CT: no match for 'Site cleansed with ChloraPrep(TM) (PA line)' within <<363787002."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227645,Breast Feed - L (Minutes),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Breast Feed - L (Minutes)' within (http://loinc.org)(CLASSTYPE/""1|2|4"",STATUS=ACTIVE). SNOMED CT: no match for 'Breast Feed - L (Minutes)' within <<363787002."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224740,RSBI Deferred,,http://loinc.org,no-suitable-concept,"LOINC: proposed 42853-2 |Ventilatory weaning impairment [CCC]| at 0.50, below the 0.8 threshold. SNOMED CT: proposed 404998008 |Mechanical ventilation weaning response| at 0.60, below the 0.8 threshold."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224168,Parameters Checked,,http://loinc.org,no-suitable-concept,"Not sent to code-search: every item is a `<X> Alarm - {High | Low}` device alarm limit, which is a monitor setting rather than a measurement of the patient. An answer here would be the service coding a string MIMIC does not stand behind."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227603,Impaired Skin Length #10,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Impaired Skin Length' within (http://loinc.org)(CLASSTYPE/""1|2|4"",STATUS=ACTIVE). SNOMED CT: no match for 'Impaired Skin Length' within <<363787002."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228890,Pain NCP - Interventions,,http://loinc.org,no-suitable-concept,"Not sent to code-search: every item is a `<X> NCP - {Goal | Expected outcomes | Outcomes met | Interventions}` nursing-care-plan documentation slot, not an observation of the patient. An answer here would be the service coding a string MIMIC does not stand behind."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228482,Dressing Applied (Gen Proc),,http://loinc.org,no-suitable-concept,"Not sent to code-search: every item is a procedural-workflow attestation — `Timeout Performed By`, `Patient Identified Correctly`, `Hand Cleansing prior to procedure` — recording that a step of the safety checklist happened, not an observation of the patient. An answer here would be the service coding a string MIMIC does not stand behind."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224019,Bladder Irrigation,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Bladder Irrigation (recorded values: Continous Irrigation, Intermittent Irrigation, Off/Hold, Discontinued)' within (http://loinc.org)(CLASSTYPE/""1|2|4"",STATUS=ACTIVE). SNOMED CT: no match for 'Bladder Irrigation (recorded values: Continous Irrigation, Intermittent Irrigation, Off/Hold, Discontinued)' within <<363787002."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227755,Midline Placement Confirmed by X-ray,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Midline Placement Confirmed by X-ray' within (http://loinc.org)(CLASSTYPE/""1|2|4"",STATUS=ACTIVE). SNOMED CT: proposed 1156071007 |Catheter observable| at 0.60, below the 0.8 threshold."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228483,Follow Up Xray (Gen Proc),,http://loinc.org,no-suitable-concept,"Not sent to code-search: every item is a procedural-workflow attestation — `Timeout Performed By`, `Patient Identified Correctly`, `Hand Cleansing prior to procedure` — recording that a step of the safety checklist happened, not an observation of the patient. An answer here would be the service coding a string MIMIC does not stand behind."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227612,Impaired Skin Type #9,,http://loinc.org,no-suitable-concept,"LOINC: proposed 28208-7 |Skin integrity impairment [CCC]| at 0.70, below the 0.8 threshold. SNOMED CT: no match for 'Impaired Skin Type' within <<363787002."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224429,CT #4 Crepitus,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'CT Crepitus (recorded values: Negative, Positive, Not Applicable)' within (http://loinc.org)(CLASSTYPE/""1|2|4"",STATUS=ACTIVE). SNOMED CT: no match for 'CT Crepitus (recorded values: Negative, Positive, Not Applicable)' within <<363787002."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225280,Called Out,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Called Out' within (http://loinc.org)(CLASSTYPE/""1|2|4"",STATUS=ACTIVE). SNOMED CT: no match for 'Called Out' within <<363787002."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228087,Insertion kit used (THCEN),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Insertion kit used (THCEN)' within (http://loinc.org)(CLASSTYPE/""1|2|4"",STATUS=ACTIVE). SNOMED CT: no match for 'Insertion kit used (THCEN)' within <<363787002."
chartevents,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224735,Flow Rate (variable/fixed),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Flow Rate (variable/fixed) (recorded values: Variable, Fixed)' within (http://loinc.org)(CLASSTYPE/""1|2|4"",STATUS=ACTIVE). SNOMED CT: no match for 'Flow Rate (variable/fixed) (recorded values: Variable, Fixed)' within <<363787002."
