stream,source_system,mimic_code,mimic_display,expected_code,expected_system,reason,comment
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Sen,Sen,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Nepro Carb Steady,Nepro Carb Steady,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,sodium bic,sodium bic,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Atacand HCT,Atacand HCT,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Plan B,Plan B,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Abiraterone,Abiraterone,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,OxycoDON,OxycoDON,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Albuterol Inhaler (ProAir),Albuterol Inhaler (ProAir),,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Protonix,Protonix,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Anakinra *NF*,Anakinra *NF*,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Gaviscon Extra Strength,Gaviscon Extra Strength,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search proposed 75876003 'Sodium alginate' at 0.80, below the 0.85 threshold."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Dextroamphetamine/Amphetamine,Dextroamphetamine/Amphetamine,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Morphine S,Morphine S,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Zegerid 40mg/1680mg,Zegerid 40mg/1680mg,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,CeftriaXONE Desensitization,CeftriaXONE Desensitization,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK), its ingredient-only subset, or SNOMED CT <<105590001."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Flarex (fluorometholone),Flarex (fluorometholone),,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Deferoxamine,Deferoxamine,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Methylp,Methylp,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Amoxicillin-Clavulanate Susp,Amoxicillin-Clavulanate Susp,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Formoterol Fumarate,Formoterol Fumarate,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,BenGay,BenGay,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Artificial Tears,Artificial Tears,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK), its ingredient-only subset, or SNOMED CT <<105590001."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Tasigna (nilotinib),Tasigna (nilotinib),,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Nuedexta (dextromethorphan/quinidine),Nuedexta (dextromethorphan/quinidine),,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,InFLIXimab Desensitization,InFLIXimab Desensitization,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search proposed 191831 'infliximab' at 0.80, below the 0.85 threshold."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Orphenadrine Compound,Orphenadrine Compound,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,One Daily Gummy Vites,One Daily Gummy Vites,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Ureacin-10,Ureacin-10,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,lenalidomide (Revlimid),lenalidomide (Revlimid),,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Livalo (pitavastatin calcium),Livalo (pitavastatin calcium),,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Amit-bacl-keto,Amit-bacl-keto,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Rytary(carbidopa-levodopa),Rytary(carbidopa-levodopa),,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,"Procrit 20,000 units","Procrit 20,000 units",,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Ultravate (halobetasol) cream,Ultravate (halobetasol) cream,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,tes,tes,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Asmanex (Mometasone) Twisthaler,Asmanex (Mometasone) Twisthaler,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Chlorthali,Chlorthali,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,clindamycin-benzoyl peroxide,clindamycin-benzoyl peroxide,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,hydroxychloroquine,hydroxychloroquine,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Dulcolax,Dulcolax,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Morphine Sulfat,Morphine Sulfat,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Balsalazide 750mg Cap,Balsalazide 750mg Cap,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,diclofenac sodium 1%,diclofenac sodium 1%,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,onda,onda,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,VitaminD 3 / placebo,VitaminD 3 / placebo,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not asked rather than declined: the mapping tables are generated over the codes the warehouse actually uses, and this one has never been used. If you are translating it, that assumption does not hold for your data — extend the table's generation population."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Lialda 1.2 g,Lialda 1.2 g,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,metformin,metformin,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Amphetamin,Amphetamin,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Atorvastatin 40mg,Atorvastatin 40mg,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Epinephrine Auto Injector,Epinephrine Auto Injector,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,l-carnitine infusion,l-carnitine infusion,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,bupivacaine .05% .5mg/ml HYDROmorphone 10mcg/ml,bupivacaine .05% .5mg/ml HYDROmorphone 10mcg/ml,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not asked rather than declined: the mapping tables are generated over the codes the warehouse actually uses, and this one has never been used. If you are translating it, that assumption does not hold for your data — extend the table's generation population."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Glipi,Glipi,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Iquix,Iquix,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Opiranserin,Opiranserin,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-name has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
medication-name,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-name,Probiotic-10,Probiotic-10,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK), its ingredient-only subset, or SNOMED CT <<105590001."
