stream,source_system,mimic_code,mimic_display,expected_code,expected_system,reason,comment
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,226369,OR Platelet Intake,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK), its ingredient-only subset, or SNOMED CT <<410942007 OR <<763158003 OR <<256906008 OR <<410652009."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,229059,Chloramphenicol,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not asked rather than declined: the mapping tables are generated over the codes the warehouse actually uses, and this one has never been used. If you are translating it, that assumption does not hold for your data — extend the table's generation population."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,220961,"Saline 0,65%",,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not asked rather than declined: the mapping tables are generated over the codes the warehouse actually uses, and this one has never been used. If you are translating it, that assumption does not hold for your data — extend the table's generation population."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,221001,"Dextran 40 / Saline 0,9% (Gentran - Rheomacrodex)",,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not asked rather than declined: the mapping tables are generated over the codes the warehouse actually uses, and this one has never been used. If you are translating it, that assumption does not hold for your data — extend the table's generation population."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,229294,Ensure Clear (Full),,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not asked rather than declined: the mapping tables are generated over the codes the warehouse actually uses, and this one has never been used. If you are translating it, that assumption does not hold for your data — extend the table's generation population."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,227974,NovaSource Renal (3/4),,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"Not sent to code-search: the label carries an ICU rate fraction, so it records how much of a prescribed tube feed was running. RxNorm holds no concept for any of these branded enteral formulas at any term type — measured by expanding the whole code system with no term-type filter, not assumed — and SNOMED CT answers them only with a nutritional-supplement class code or with a lexical collision on the brand name."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,227529,ACD-A Citrate (1000ml),,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK), its ingredient-only subset, or SNOMED CT <<410942007 OR <<763158003 OR <<256906008 OR <<410652009."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,228367,Two Cal HN (Full),,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"Not sent to code-search: the label carries an ICU rate fraction, so it records how much of a prescribed tube feed was running. RxNorm holds no concept for any of these branded enteral formulas at any term type — measured by expanding the whole code system with no term-type filter, not assumed — and SNOMED CT answers them only with a nutritional-supplement class code or with a lexical collision on the brand name."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,226453,GT Flush,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search proposed 786818003 'Sodium chloride-containing product in solution for irrigation' at 0.70, below the 0.8 threshold."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,221013,Whole Blood,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not asked rather than declined: the mapping tables are generated over the codes the warehouse actually uses, and this one has never been used. If you are translating it, that assumption does not hold for your data — extend the table's generation population."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,221204,Tentrini,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not asked rather than declined: the mapping tables are generated over the codes the warehouse actually uses, and this one has never been used. If you are translating it, that assumption does not hold for your data — extend the table's generation population."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,226038,Peptamen 1.5 (3/4),,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"Not sent to code-search: the label carries an ICU rate fraction, so it records how much of a prescribed tube feed was running. RxNorm holds no concept for any of these branded enteral formulas at any term type — measured by expanding the whole code system with no term-type filter, not assumed — and SNOMED CT answers them only with a nutritional-supplement class code or with a lexical collision on the brand name."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,226402,GU Irrigant - Sterile Water,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not asked rather than declined: the mapping tables are generated over the codes the warehouse actually uses, and this one has never been used. If you are translating it, that assumption does not hold for your data — extend the table's generation population."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,227975,NovaSource Renal (Full),,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"Not sent to code-search: the label carries an ICU rate fraction, so it records how much of a prescribed tube feed was running. RxNorm holds no concept for any of these branded enteral formulas at any term type — measured by expanding the whole code system with no term-type filter, not assumed — and SNOMED CT answers them only with a nutritional-supplement class code or with a lexical collision on the brand name."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,226000,Chocolate Scandi Shake (mixed),,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK), its ingredient-only subset, or SNOMED CT <<410942007 OR <<763158003 OR <<256906008 OR <<410652009."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,227092,Ensure Plus (1/4),,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not asked rather than declined: the mapping tables are generated over the codes the warehouse actually uses, and this one has never been used. If you are translating it, that assumption does not hold for your data — extend the table's generation population."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,221005,Vamin 14 Electrolyte free,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not asked rather than declined: the mapping tables are generated over the codes the warehouse actually uses, and this one has never been used. If you are translating it, that assumption does not hold for your data — extend the table's generation population."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,226040,ProBalance (1/4),,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not asked rather than declined: the mapping tables are generated over the codes the warehouse actually uses, and this one has never been used. If you are translating it, that assumption does not hold for your data — extend the table's generation population."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,221027,Pulmocare,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not asked rather than declined: the mapping tables are generated over the codes the warehouse actually uses, and this one has never been used. If you are translating it, that assumption does not hold for your data — extend the table's generation population."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,221029,Osmolite,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not asked rather than declined: the mapping tables are generated over the codes the warehouse actually uses, and this one has never been used. If you are translating it, that assumption does not hold for your data — extend the table's generation population."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,221011,Vivonex Plus,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not asked rather than declined: the mapping tables are generated over the codes the warehouse actually uses, and this one has never been used. If you are translating it, that assumption does not hold for your data — extend the table's generation population."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,228133,Isosource 1.5 (2/3),,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"Not sent to code-search: the label carries an ICU rate fraction, so it records how much of a prescribed tube feed was running. RxNorm holds no concept for any of these branded enteral formulas at any term type — measured by expanding the whole code system with no term-type filter, not assumed — and SNOMED CT answers them only with a nutritional-supplement class code or with a lexical collision on the brand name."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,227371,Peptamen VHP (3/4),,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not asked rather than declined: the mapping tables are generated over the codes the warehouse actually uses, and this one has never been used. If you are translating it, that assumption does not hold for your data — extend the table's generation population."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,226016,Nutren 2.0 (1/4),,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"Not sent to code-search: the label carries an ICU rate fraction, so it records how much of a prescribed tube feed was running. RxNorm holds no concept for any of these branded enteral formulas at any term type — measured by expanding the whole code system with no term-type filter, not assumed — and SNOMED CT answers them only with a nutritional-supplement class code or with a lexical collision on the brand name."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,226877,Ensure Plus (Full),,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"Not sent to code-search: the label carries an ICU rate fraction, so it records how much of a prescribed tube feed was running. RxNorm holds no concept for any of these branded enteral formulas at any term type — measured by expanding the whole code system with no term-type filter, not assumed — and SNOMED CT answers them only with a nutritional-supplement class code or with a lexical collision on the brand name."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,228135,Isosource 1.5 (Full),,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"Not sent to code-search: the label carries an ICU rate fraction, so it records how much of a prescribed tube feed was running. RxNorm holds no concept for any of these branded enteral formulas at any term type — measured by expanding the whole code system with no term-type filter, not assumed — and SNOMED CT answers them only with a nutritional-supplement class code or with a lexical collision on the brand name."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,225918,Aminosyn 3.5%,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not asked rather than declined: the mapping tables are generated over the codes the warehouse actually uses, and this one has never been used. If you are translating it, that assumption does not hold for your data — extend the table's generation population."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,226363,Cath Lab Intake,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK), its ingredient-only subset, or SNOMED CT <<410942007 OR <<763158003 OR <<256906008 OR <<410652009."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,229010,Jevity 1.2 (Full),,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"Not sent to code-search: the label carries an ICU rate fraction, so it records how much of a prescribed tube feed was running. RxNorm holds no concept for any of these branded enteral formulas at any term type — measured by expanding the whole code system with no term-type filter, not assumed — and SNOMED CT answers them only with a nutritional-supplement class code or with a lexical collision on the brand name."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,228349,Nepro (1/4),,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not asked rather than declined: the mapping tables are generated over the codes the warehouse actually uses, and this one has never been used. If you are translating it, that assumption does not hold for your data — extend the table's generation population."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,226031,Nutren Renal (1/2),,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"Not sent to code-search: the label carries an ICU rate fraction, so it records how much of a prescribed tube feed was running. RxNorm holds no concept for any of these branded enteral formulas at any term type — measured by expanding the whole code system with no term-type filter, not assumed — and SNOMED CT answers them only with a nutritional-supplement class code or with a lexical collision on the brand name."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,220969,Filtered erytrocytes,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not asked rather than declined: the mapping tables are generated over the codes the warehouse actually uses, and this one has never been used. If you are translating it, that assumption does not hold for your data — extend the table's generation population."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,227979,Boost Glucose Control (Full),,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"Not sent to code-search: the label carries an ICU rate fraction, so it records how much of a prescribed tube feed was running. RxNorm holds no concept for any of these branded enteral formulas at any term type — measured by expanding the whole code system with no term-type filter, not assumed — and SNOMED CT answers them only with a nutritional-supplement class code or with a lexical collision on the brand name."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,226878,Ensure Plus (3/4),,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not asked rather than declined: the mapping tables are generated over the codes the warehouse actually uses, and this one has never been used. If you are translating it, that assumption does not hold for your data — extend the table's generation population."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,220967,Dextrose 5% / Ringers Lactate,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not asked rather than declined: the mapping tables are generated over the codes the warehouse actually uses, and this one has never been used. If you are translating it, that assumption does not hold for your data — extend the table's generation population."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,220863,Albumin (Human) 4%,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not asked rather than declined: the mapping tables are generated over the codes the warehouse actually uses, and this one has never been used. If you are translating it, that assumption does not hold for your data — extend the table's generation population."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,229631,Phenylephrine (200/250)_OLD_1,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not asked rather than declined: the mapping tables are generated over the codes the warehouse actually uses, and this one has never been used. If you are translating it, that assumption does not hold for your data — extend the table's generation population."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,226037,Peptamen 1.5 (2/3),,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not asked rather than declined: the mapping tables are generated over the codes the warehouse actually uses, and this one has never been used. If you are translating it, that assumption does not hold for your data — extend the table's generation population."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,225923,Folate,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not asked rather than declined: the mapping tables are generated over the codes the warehouse actually uses, and this one has never been used. If you are translating it, that assumption does not hold for your data — extend the table's generation population."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,226050,Replete with Fiber (3/4),,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"Not sent to code-search: the label carries an ICU rate fraction, so it records how much of a prescribed tube feed was running. RxNorm holds no concept for any of these branded enteral formulas at any term type — measured by expanding the whole code system with no term-type filter, not assumed — and SNOMED CT answers them only with a nutritional-supplement class code or with a lexical collision on the brand name."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,220966,"Dextrose 2,5% / Saline 0,45%",,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not asked rather than declined: the mapping tables are generated over the codes the warehouse actually uses, and this one has never been used. If you are translating it, that assumption does not hold for your data — extend the table's generation population."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,228364,Two Cal HN (1/2),,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"Not sent to code-search: the label carries an ICU rate fraction, so it records how much of a prescribed tube feed was running. RxNorm holds no concept for any of these branded enteral formulas at any term type — measured by expanding the whole code system with no term-type filter, not assumed — and SNOMED CT answers them only with a nutritional-supplement class code or with a lexical collision on the brand name."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,227695,Fibersource HN (Full),,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"Not sent to code-search: the label carries an ICU rate fraction, so it records how much of a prescribed tube feed was running. RxNorm holds no concept for any of these branded enteral formulas at any term type — measured by expanding the whole code system with no term-type filter, not assumed — and SNOMED CT answers them only with a nutritional-supplement class code or with a lexical collision on the brand name."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,225970,Beneprotein,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search proposed 50800011000036102 'Whey protein formula supplemented with amino acids, vitamins and minerals, and low in protein, phosphate, potassium and lactose powder for oral liquid' at 0.70, below the 0.8 threshold."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,221020,Nutrison concentrated,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not asked rather than declined: the mapping tables are generated over the codes the warehouse actually uses, and this one has never been used. If you are translating it, that assumption does not hold for your data — extend the table's generation population."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,221036,Nutren Renal (Full),,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"Not sent to code-search: the label carries an ICU rate fraction, so it records how much of a prescribed tube feed was running. RxNorm holds no concept for any of these branded enteral formulas at any term type — measured by expanding the whole code system with no term-type filter, not assumed — and SNOMED CT answers them only with a nutritional-supplement class code or with a lexical collision on the brand name."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,220992,Mannitol 25%,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not asked rather than declined: the mapping tables are generated over the codes the warehouse actually uses, and this one has never been used. If you are translating it, that assumption does not hold for your data — extend the table's generation population."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,227699,Fibersource HN (1/4),,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"Not sent to code-search: the label carries an ICU rate fraction, so it records how much of a prescribed tube feed was running. RxNorm holds no concept for any of these branded enteral formulas at any term type — measured by expanding the whole code system with no term-type filter, not assumed — and SNOMED CT answers them only with a nutritional-supplement class code or with a lexical collision on the brand name."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,227977,Boost Glucose Control (1/2),,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"Not sent to code-search: the label carries an ICU rate fraction, so it records how much of a prescribed tube feed was running. RxNorm holds no concept for any of these branded enteral formulas at any term type — measured by expanding the whole code system with no term-type filter, not assumed — and SNOMED CT answers them only with a nutritional-supplement class code or with a lexical collision on the brand name."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,227696,Fibersource HN (3/4),,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"Not sent to code-search: the label carries an ICU rate fraction, so it records how much of a prescribed tube feed was running. RxNorm holds no concept for any of these branded enteral formulas at any term type — measured by expanding the whole code system with no term-type filter, not assumed — and SNOMED CT answers them only with a nutritional-supplement class code or with a lexical collision on the brand name."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,220960,"Saline 0,45%",,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not asked rather than declined: the mapping tables are generated over the codes the warehouse actually uses, and this one has never been used. If you are translating it, that assumption does not hold for your data — extend the table's generation population."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,221203,Nutrini,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not asked rather than declined: the mapping tables are generated over the codes the warehouse actually uses, and this one has never been used. If you are translating it, that assumption does not hold for your data — extend the table's generation population."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,225943,Solution,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK), its ingredient-only subset, or SNOMED CT <<410942007 OR <<763158003 OR <<256906008 OR <<410652009."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,226002,Vanilla Lactose Free Scandi Shake (mixed),,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search proposed 373453009 'Nutritional supplement' at 0.70, below the 0.8 threshold."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,220986,Intralipid 30%,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not asked rather than declined: the mapping tables are generated over the codes the warehouse actually uses, and this one has never been used. If you are translating it, that assumption does not hold for your data — extend the table's generation population."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,226046,Replete (3/4),,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"Not sent to code-search: the label carries an ICU rate fraction, so it records how much of a prescribed tube feed was running. RxNorm holds no concept for any of these branded enteral formulas at any term type — measured by expanding the whole code system with no term-type filter, not assumed — and SNOMED CT answers them only with a nutritional-supplement class code or with a lexical collision on the brand name."
medication-icu,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-icu,226364,OR Crystalloid Intake,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK), its ingredient-only subset, or SNOMED CT <<410942007 OR <<763158003 OR <<256906008 OR <<410652009."
