stream,source_system,mimic_code,mimic_display,expected_code,expected_system,reason,comment
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,74300000533,Methyl Salicylate-Menthol,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'Methyl Salicylate-Menthol' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00004024126,Kytril,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'Kytril' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00597010760,dabigatran etexilate (Pradaxa),,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'dabigatran etexilate (Pradaxa)' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,66435020115,Interferon Alfacon-1,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'Interferon Alfacon-1' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,66521020002,Influenza A (H1N1) Vaccine,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'Influenza A (H1N1) Vaccine' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,18860067870,*NF* Cromolyn Sodium Oral Solution,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label '*NF* Cromolyn Sodium Oral Solution' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00083006130,Tegretol XR,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'Tegretol XR' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00065009205,Fluorescein,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'Fluorescein' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00338049102,Lipid Emulsion 20%,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'Lipid Emulsion 20%' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00536623772,Hydroxypropyl Methylcellulose,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'Hydroxypropyl Methylcellulose' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00173082133,Ofatumumab,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'Ofatumumab' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,53270005101,Hepatitis B Immu Glob (HepaGam B),,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'Hepatitis B Immu Glob (HepaGam B)' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,28105014904,fluocinolone acetonide oil,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'fluocinolone acetonide oil' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904053061,Prenatal Vitamin,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'Prenatal Vitamin' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,10157992002,Blistex Lip Ointment,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'Blistex Lip Ointment' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,39822904501,Pangestyme-EC,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'Pangestyme-EC' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,54868514100,Truvada,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'Truvada' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,52959046004,Norgestrel-Ethinyl Estradiol,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'Norgestrel-Ethinyl Estradiol' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00093748520,Kytril,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'Kytril' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,63459041601,Tiagabine HCl,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'Tiagabine HCl' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,33332001301,Influenza Virus Vaccine,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'Influenza Virus Vaccine' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,51927371900,INV-Clofazimine,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'INV-Clofazimine' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00054864816,Roxicet,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'Roxicet' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,67546011132,Nitazoxanide,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'Nitazoxanide' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00145430001,Soriatane CK,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'Soriatane CK' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,63323038810,Ampicillin Sodium,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'Ampicillin Sodium' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00078017905,Terbinafine,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'Terbinafine' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,67159011203,Ranolazine,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'Ranolazine' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,58177009111,Tessalon,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'Tessalon' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00168032608,Nitroglycerin Ointment  2%,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'Nitroglycerin Ointment  2%' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,54569452500,Methotrexate Sodium,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'Methotrexate Sodium' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00083002730,Tegretol XR,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'Tegretol XR' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00517260225,Magnesium Sulfate Replacement (Oncology),,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'Magnesium Sulfate Replacement (Oncology)' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,17478020510,Phenyleprhine Ophth Soln 10%,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'Phenyleprhine Ophth Soln 10%' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00006026706,Rizatriptan,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'Rizatriptan' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00904526161,ZANtac,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'ZANtac' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,08290002191,Syringe,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'Syringe' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00942064104,Citrate Dextrose 3% (ACD-A) CRRT,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'Citrate Dextrose 3% (ACD-A) CRRT' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00066007131,diflorasone,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'diflorasone' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00409792203,5% Dextrose,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label '5% Dextrose' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,49452319501,Formalin 1%,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'Formalin 1%' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,68084029201,Pyridium,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'Pyridium' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00703095603,Ciprofloxacin IV,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'Ciprofloxacin IV' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,00338051802,Fat Emulsion 10%,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'Fat Emulsion 10%' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
medication-ndc,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-ndc,19515089241,Influenza Vaccine Quadrivalent,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"RxNorm 20231106 lists no concept carrying this NDC, and the MIMIC label 'Influenza Vaccine Quadrivalent' has no mapped row in medication-name-standard.csv. Both tiers were tried and neither answered. This is the intersection of two gaps — a retired or repackaged NDC the release no longer carries, whose label the drug-name stream also could not resolve — and not a finding that the product has no RxNorm concept."
