stream,source_system,mimic_code,mimic_display,expected_code,expected_system,reason,comment
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ABAT250I,*NF* Abatacept,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ABAT250INV,INV-Abatacept,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ABE1200/400NS,ABE1200/400NS,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"source display carries no label — it is the formulary code repeated, or a redaction artefact — so no search was made. Searching a pharmacy mnemonic returns a confident answer to a string prefix rather than to a drug."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ABIR250IND,Abiraterone,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-formulary-drug-cd has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ABL001/40,INV-ABL001,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-formulary-drug-cd has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ABRA100I,PACLItaxel-Protein Bound (Abraxane),,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ABT10,INV-ABT-199,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-formulary-drug-cd has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ABT100,INV-ABT-199,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-formulary-drug-cd has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ABT50,INV-ABT-199,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-formulary-drug-cd has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ACCUSPAY,Papain-Urea Spray,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ACD3/1000I,Citrate Dextrose 3% (ACD-A) CRRT,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search proposed 372862008 'Anticoagulant' at 0.70, below the 0.8 threshold."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ACDA500,Citrate Dextrose 3% (ACD-A) CRRT,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ACE500I,AcetaZOLamide Sodium,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ACET0.04IR,Acetic Acid 0.04% Soln,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ACET1000IND,Acetaminophen,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ACET1000PB,Acetaminophen IV,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ACET100L,Acetaminophen (Liquid),,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ACET40L,Acetaminophen (Liquid),,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ACET650L,Conc: 5 mg / mL,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"code-search returned no match within (http://www.nlm.nih.gov/research/umls/rxnorm)(TTY=IN;TTY=PIN;TTY=MIN;TTY=BN;TTY=SCD;TTY=GPCK;TTY=BPCK), its ingredient-only subset, or SNOMED CT <<105590001."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ACET6I,Acetylcysteine (IV),,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ACET800I,Acetylcysteine (IV),,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ACETHDR,ACETHDR,,http://www.nlm.nih.gov/research/umls/rxnorm,no-suitable-concept,"source display carries no label — it is the formulary code repeated, or a redaction artefact — so no search was made. Searching a pharmacy mnemonic returns a confident answer to a string prefix rather than to a drug."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ACETNEB,Acetylcysteine 20%,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ACETSOLN,Soln,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-formulary-drug-cd has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ACTI1-0.5,Estradiol-Norethindrone Acet,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ACY500I,Acyclovir,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ACYC1000I,Acyclovir Sodium,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ACYC800,Acyclovir,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ACYCIND,acyclovir 400 mg tab,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-formulary-drug-cd has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ADAL20I,Humira,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ADEF10,Hepsera,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ADEN6ILIVER,Adenosine Liver Flush,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,AERO60SYR,Aerogen Syringe (NS),,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-formulary-drug-cd has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,AERO60SYRSW,Aerogen Syringe (SW),,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-formulary-drug-cd has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,AICC1000I,Anti-Inhibit Coag Comp (FEIBA),,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ALBELI120,lidocaine,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ALBU25100I,"Albumin, Human",,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ALBU25BASE,"Albumin, Human 25 %",,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ALBU25IVPB,Albumin,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ALBU5500NF,Albumin 5%,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ALBUINHIND,albuterol sulfate,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ALDE22I,Aldesleukin,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ALEC150IND,Alectinib,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-formulary-drug-cd has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ALEM30I,ALEMtuzumab (Campath),,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ALEM30SYR,ALEMtuzumab,,http://www.nlm.nih.gov/research/umls/rxnorm,not-observed-in-data,"Recorded on no bound element in the warehouse extract the committed occurrence counts describe. Deliberately not resolved rather than declined: nothing was searched for and no target was refused. Its absence from the target ValueSet is the point — that ValueSet enumerates the codes this warehouse actually contains. If you are translating it, that assumption does not hold for your data: for a table stream, extend the table's generation population; for a notation stream the rule would resolve it unchanged."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ALIS10INV,INV-Alisertib,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-formulary-drug-cd has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
formulary-drug,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-medication-formulary-drug-cd,ALKS4230/2INV,INV-ALKS 4230,,http://www.nlm.nih.gov/research/umls/rxnorm,no-row-in-curated-table,"Not considered yet. The committed mapping table for CodeSystem-mimic-medication-formulary-drug-cd has no row for this code. Nothing was searched for and no target was declined — this is a backlog, not a finding that no http://www.nlm.nih.gov/research/umls/rxnorm concept exists. Extending the table's generation population is what fills it."
